Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Location,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Coordinates,Latitude,Longitude,Insert Date
Starbucks,8563,South Park Mall,Company Owned,15419,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,704-364-7523,"4400 Sharron Road, C7B
Charlotte, NC 28211-3531
(35.151763, -80.830711)","4400 Sharron Road, C7B",4400 Sharron Road,C7B,Charlotte,NC,28211-3531,US,"(35.151763, -80.830711)",35.151763,-80.830711,06/22/2012 06:32:05 PM
Starbucks,8697,Sycamore Commons,Company Owned,12589,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,704-841-1398,"2233 Matthews Township Parkway, Suite A
Matthews, NC 28105-4823
(35.128033, -80.70285)","2233 Matthews Township Parkway, Suite A",2233 Matthews Township Parkway,Suite A,Matthews,NC,28105-4823,US,"(35.128033, -80.70285)",35.128033,-80.70285,06/22/2012 06:32:05 PM
Starbucks,76150,Target Charlotte SE T-918,Licensed,18404,,Starbucks Card Mobile,,9999,Unknown,704-845-0948,"1900 Matthews Township Pkwy
Matthews, NC 28105-4660
(35.124233, -80.70762)",1900 Matthews Township Pkwy,1900 Matthews Township Pkwy,,Matthews,NC,28105-4660,US,"(35.124233, -80.70762)",35.124233,-80.70762,06/22/2012 06:32:05 PM
Starbucks,14981,Harris Teeter-Matthews #157,Licensed,19255,,,,0,Unknown,704-846-7117,"1811 Matthews Township Pkwy
Matthews, NC 28105-4659
(35.123244, -80.709135)",1811 Matthews Township Pkwy,1811 Matthews Township Pkwy,,Matthews,NC,28105-4659,US,"(35.123244, -80.709135)",35.123244,-80.709135,06/22/2012 06:32:05 PM
Starbucks,10324,Arrowood Road,Company Owned,10266,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,704-523-2699,"7819 Forest Pine Drive
Charlotte, NC 28273
(35.136851, -80.904203)",7819 Forest Pine Drive,7819 Forest Pine Drive,,Charlotte,NC,28273,US,"(35.136851, -80.904203)",35.136851,-80.904203,06/22/2012 06:32:05 PM
Starbucks,76601,Super Target Charlotte ST-2132,Licensed,8393,,Starbucks Card Mobile,,9999,Unknown,704-583-2601,"12830 Walker Branch Dr
Charlotte, NC 28273-8850
(35.1466, -80.947296)",12830 Walker Branch Dr,12830 Walker Branch Dr,,Charlotte,NC,28273-8850,US,"(35.1466, -80.947296)",35.1466,-80.947296,06/22/2012 06:32:05 PM
Starbucks,76552,Target Charlotte Far South T-2090,Licensed,7059,,Starbucks Card Mobile,,9999,Unknown,704-542-1856,"9870 Rea Rd
Charlotte, NC 28277-6655
(35.037449, -80.808173)",9870 Rea Rd,9870 Rea Rd,,Charlotte,NC,28277-6655,US,"(35.037449, -80.808173)",35.037449,-80.808173,06/22/2012 06:32:05 PM
Starbucks,8351,Olde Towne Village,Company Owned,11400,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,704-541-1003,"4100 Carmel Road, Suite L
Charlotte, NC 28226-6151
(35.117067, -80.823797)","4100 Carmel Road, Suite L",4100 Carmel Road,Suite L,Charlotte,NC,28226-6151,US,"(35.117067, -80.823797)",35.117067,-80.823797,06/22/2012 06:32:05 PM
Starbucks,8572,Whitehall,Company Owned,13894,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,704-504-1832,"8951-A SOUTH TRYON STREET
Charlotte, NC 28273-3309
(35.136613, -80.937139)",8951-A SOUTH TRYON STREET,8951-A SOUTH TRYON STREET,,Charlotte,NC,28273-3309,US,"(35.136613, -80.937139)",35.136613,-80.937139,06/22/2012 06:32:05 PM
Starbucks,73786,Harris Teeter Charlotte #30,Licensed,7503,,,,9999,Unknown,704-544-3340,"3333 Pineville Matthews Rd
Charlotte, NC 28226-9322
(35.096528, -80.784604)",3333 Pineville Matthews Rd,3333 Pineville Matthews Rd,,Charlotte,NC,28226-9322,US,"(35.096528, -80.784604)",35.096528,-80.784604,06/22/2012 06:32:05 PM
Starbucks,76129,Target Pineville T-762,Licensed,13707,,Starbucks Card Mobile,,9999,Unknown,704-556-7082,"9531 South Blvd
Charlotte, NC 28273-6901
(35.108352, -80.87873)",9531 South Blvd,9531 South Blvd,,Charlotte,NC,28273-6901,US,"(35.108352, -80.87873)",35.108352,-80.87873,06/22/2012 06:32:05 PM
Starbucks,10035,Carolinas Medical South,Company Owned,7909,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,704-540-8710,"9015 Pineville-Matthews Road
Charlotte, NC 28134-8800
(35.088668, -80.871236)",9015 Pineville-Matthews Road,9015 Pineville-Matthews Road,,Charlotte,NC,28134-8800,US,"(35.088668, -80.871236)",35.088668,-80.871236,06/22/2012 06:32:05 PM
Starbucks,11921,Piper Glen,Company Owned,6799,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,704-542-3721,"6432 Rea Road
Charlotte, NC 28277-2528
(35.078109, -80.817006)",6432 Rea Road,6432 Rea Road,,Charlotte,NC,28277-2528,US,"(35.078109, -80.817006)",35.078109,-80.817006,06/22/2012 06:32:05 PM
Starbucks,16408,Harris Teeter-S Tryon Charlotte #88,Licensed,87557,,,,0,Unknown,,"13000 S Tryon St
Charlotte, NC 28278-7652
(35.12141, -81.010805)",13000 S Tryon St,13000 S Tryon St,,Charlotte,NC,28278-7652,US,"(35.12141, -81.010805)",35.12141,-81.010805,06/22/2012 06:32:05 PM
Starbucks,8500,Carolina Place Mall,Company Owned,16195,,Starbucks Card Mobile,,9999,Unknown,704-540-9451,"11025 Carolina Place Parkway, A-140
Pineville, NC 28134-8399
(35.085543486551, -80.880704975751)","11025 Carolina Place Parkway, A-140",11025 Carolina Place Parkway,A-140,Pineville,NC,28134-8399,US,"(35.085543486551, -80.880704975751)",35.085543486551,-80.880704975751,06/22/2012 06:32:05 PM
Starbucks,79297,Harris Teeter-Charlotte #45,Licensed,14533,,,,9999,Unknown,704-849-2776,"10616 Providence Road
Charlotte, NC 28277-0233
(35.066452, -80.771746)",10616 Providence Road,10616 Providence Road,,Charlotte,NC,28277-0233,US,"(35.066452, -80.771746)",35.066452,-80.771746,06/22/2012 06:32:05 PM
Starbucks,8554,Promenade,Company Owned,9334,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,704-814-7350,"5361 Ballantyne Commons Pkwy, 100
Charlotte, NC 28277-0525
(35.064602414154, -80.772236645657)","5361 Ballantyne Commons Pkwy, 100",5361 Ballantyne Commons Pkwy,100,Charlotte,NC,28277-0525,US,"(35.064602414154, -80.772236645657)",35.064602414154,-80.772236645657,06/22/2012 06:32:05 PM
Starbucks,10389,Rivergate,Company Owned,10345,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,704-588-3062,"12807 South Tyron St, 200
Charlotte, NC 28273-6949
(35.103176, -80.986348)","12807 South Tyron St, 200",12807 South Tyron St,200,Charlotte,NC,28273-6949,US,"(35.103176, -80.986348)",35.103176,-80.986348,06/22/2012 06:32:05 PM
Starbucks,76455,Target Charlotte T-1087,Licensed,9412,,Starbucks Card Mobile,,9999,Unknown,704-542-1856,"7860 Rea Rd
Charlotte, NC 28277-6502
(35.060222, -80.813466)",7860 Rea Rd,7860 Rea Rd,,Charlotte,NC,28277-6502,US,"(35.060222, -80.813466)",35.060222,-80.813466,06/22/2012 06:32:05 PM
Starbucks,11968,Stonecrest,Company Owned,17117,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,704-543-0364,"7922 Rea Road
Charlotte, NC 28277-6576
(35.058606, -80.813197)",7922 Rea Road,7922 Rea Road,,Charlotte,NC,28277-6576,US,"(35.058606, -80.813197)",35.058606,-80.813197,06/22/2012 06:32:05 PM
Starbucks,13475,Sun Valley,Company Owned,7613,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,704-225-8134,"6701 Old Monroe Rd, Suite A
Indian Trail, NC 28079-6628
(35.048485, -80.64703)","6701 Old Monroe Rd, Suite A",6701 Old Monroe Rd,Suite A,Indian Trail,NC,28079-6628,US,"(35.048485, -80.64703)",35.048485,-80.64703,06/22/2012 06:32:05 PM
Starbucks,9362,Ballantyne,Company Owned,8295,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,704-543-1535,"13855 Conlan Circle
Charlotte, NC 28277-3654
(35.055269, -80.851382)",13855 Conlan Circle,13855 Conlan Circle,,Charlotte,NC,28277-3654,US,"(35.055269, -80.851382)",35.055269,-80.851382,06/22/2012 06:32:05 PM
Starbucks,10241,Blakeney,Company Owned,7910,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,704-541-0355,"9820-A Rea Road
Charlotte, NC 28277-6681
(35.038753012201, -80.805980058543)",9820-A Rea Road,9820-A Rea Road,,Charlotte,NC,28277-6681,US,"(35.038753012201, -80.805980058543)",35.038753012201,-80.805980058543,06/22/2012 06:32:05 PM
Starbucks,79359,Harris Teeter - Matthews #343,Licensed,7837,,,,9999,Unknown,704-847-5955,"13639 Providence Rd
Matthews, NC 28104-9373
(35.022479, -80.761232)",13639 Providence Rd,13639 Providence Rd,,Matthews,NC,28104-9373,US,"(35.022479, -80.761232)",35.022479,-80.761232,06/22/2012 06:32:05 PM
Starbucks,15707,Hwy 74 & Windmere - Monroe,Company Owned,69863,"Lunch, Oven-warmed Food",Wireless Hotspot,Drive-Through,0,Unknown,704-225-8006,"2937 Monroe Way
Monroe, NC 28110
(35.022333, -80.579055)",2937 Monroe Way,2937 Monroe Way,,Monroe,NC,28110,US,"(35.022333, -80.579055)",35.022333,-80.579055,06/22/2012 06:32:05 PM
Starbucks,76456,Target Monroe  T-2074,Licensed,8489,,Starbucks Card Mobile,,9999,Unknown,704-225-8378,"2901 W Hwy 74
Monroe, NC 28110-8435
(35.020195, -80.581336)",2901 W Hwy 74,2901 W Hwy 74,,Monroe,NC,28110-8435,US,"(35.020195, -80.581336)",35.020195,-80.581336,06/22/2012 06:32:05 PM
Starbucks,73918,Harris Teeter-Charlotte # 317,Licensed,10780,,,,9999,Unknown,704-714-4795,"16625 Lancaster Hwy
Charlotte, NC 28277-2038
(35.02301, -80.848201)",16625 Lancaster Hwy,16625 Lancaster Hwy,,Charlotte,NC,28277-2038,US,"(35.02301, -80.848201)",35.02301,-80.848201,06/22/2012 06:32:05 PM
Starbucks,76939,Target Wesley Chapel T-2395,Licensed,7739,,Starbucks Card Mobile,,9999,Unknown,704-234-5271,"6350 Weddington Monroe Rd
Wesley Chapel, NC 28104-7924
(35.0024, -80.734)",6350 Weddington Monroe Rd,6350 Weddington Monroe Rd,,Wesley Chapel,NC,28104-7924,US,"(35.0024, -80.734)",35.0024,-80.734,06/22/2012 06:32:05 PM
Starbucks,76255,Super Target Apex ST-1932,Licensed,16248,,Starbucks Card Mobile,,9999,Unknown,919-372-1405,"1201 Beaver Creek Commons Dr
Apex, NC 27502-3922
(35.7373, -78.8677)",1201 Beaver Creek Commons Dr,1201 Beaver Creek Commons Dr,,Apex,NC,27502-3922,US,"(35.7373, -78.8677)",35.7373,-78.8677,06/22/2012 06:32:07 PM
Starbucks,72999,Harris Teeter-Apex #58,Licensed,14467,,,,9999,Unknown,919-362-3782,"750 W Williams St
Apex, NC 27502-5100
(35.737651, -78.862797)",750 W Williams St,750 W Williams St,,Apex,NC,27502-5100,US,"(35.737651, -78.862797)",35.737651,-78.862797,06/22/2012 06:32:07 PM
Starbucks,72522,Kroger-Apex #357,Licensed,10182,,,,9999,Unknown,919-380-1422,"940 US Hwy 64
Apex, NC 27523-7184
(35.74425, -78.823135)",940 US Hwy 64,940 US Hwy 64,,Apex,NC,27523-7184,US,"(35.74425, -78.823135)",35.74425,-78.823135,06/22/2012 06:32:07 PM
Starbucks,10967,Cary Central,Company Owned,17522,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-465-1229,"1217 Kildaire Farm Road
Cary, NC 27511-5523
(35.762809, -78.782697)",1217 Kildaire Farm Road,1217 Kildaire Farm Road,,Cary,NC,27511-5523,US,"(35.762809, -78.782697)",35.762809,-78.782697,06/22/2012 06:32:07 PM
Starbucks,13922,Crossroads Blvd & Caitboo Ave,Company Owned,6990,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-233-4905,"204 Crossroads Plaza, Suite 200
Cary, NC 27511-6705
(35.760541, -78.741012)","204 Crossroads Plaza, Suite 200",204 Crossroads Plaza,Suite 200,Cary,NC,27511-6705,US,"(35.760541, -78.741012)",35.760541,-78.741012,06/22/2012 06:32:07 PM
Starbucks,79270,Harris Teeter-Holly Springs #118,Licensed,8212,,Wireless Hotspot,,9999,Unknown,919-363-3059,"5277 Sunset Lake Rd
Holly Springs, NC 27540-3768
(35.649803, -78.81633)",5277 Sunset Lake Rd,5277 Sunset Lake Rd,,Holly Springs,NC,27540-3768,US,"(35.649803, -78.81633)",35.649803,-78.81633,06/22/2012 06:32:07 PM
Starbucks,73887,Harris Teeter-Cary # 330,Licensed,10486,,,,9999,Unknown,919-233-3476,"1151 TRYON VILLAGE DRIVE
Cary, NC 27518-7168
(35.74668, -78.743422)",1151 TRYON VILLAGE DRIVE,1151 TRYON VILLAGE DRIVE,,Cary,NC,27518-7168,US,"(35.74668, -78.743422)",35.74668,-78.743422,06/22/2012 06:32:07 PM
Starbucks,11967,Tryon Village,Company Owned,6867,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-851-6439,"8204 Tryon Woods Dr, Suite 120
Cary, NC 27518-7164
(35.746163, -78.741863)","8204 Tryon Woods Dr, Suite 120",8204 Tryon Woods Dr,Suite 120,Cary,NC,27518-7164,US,"(35.746163, -78.741863)",35.746163,-78.741863,06/22/2012 06:32:07 PM
Starbucks,14381,Hwy 401 & Purfoy Rd,Company Owned,10951,Oven-warmed Food,Starbucks Card Mobile,Drive-Through,9999,Unknown,919-557-0533,"1380 North Main St
Fuquay-Varina, NC 27526-2617
(35.59222, -78.774999)",1380 North Main St,1380 North Main St,,Fuquay-Varina,NC,27526-2617,US,"(35.59222, -78.774999)",35.59222,-78.774999,06/22/2012 06:32:07 PM
Starbucks,79379,Harris Teeter-Garner #283,Licensed,10332,,Wireless Hotspot,,9999,Unknown,919-772-0241,"Rt. 401 &amp; Ten Ten
Garner, NC 27529
(35.663618, -78.6999)",Rt. 401 & Ten Ten,Rt. 401 & Ten Ten,,Garner,NC,27529,US,"(35.663618, -78.6999)",35.663618,-78.6999,06/22/2012 06:32:07 PM
Starbucks,10387,"Aberdeen, NC",Company Owned,17907,Oven-warmed Food,Starbucks Card Mobile,Drive-Through,9999,Unknown,910-692-2351,"110 Columbus Drive
Aberdeen, NC 28315-2387
(35.1571, -79.4133)",110 Columbus Drive,110 Columbus Drive,,Aberdeen,NC,28315-2387,US,"(35.1571, -79.4133)",35.1571,-79.4133,06/22/2012 06:32:07 PM
Starbucks,70010,Fort Bragg - North Post,Licensed,19256,,Wireless Hotspot,,0,Unknown,910-306-3709,"3571 Butner Road, Bldg 8-5476A
Fort Bragg, NC 28310
(35.149009, -79.036164)","3571 Butner Road, Bldg 8-5476A",3571 Butner Road,Bldg 8-5476A,Fort Bragg,NC,28310,US,"(35.149009, -79.036164)",35.149009,-79.036164,06/22/2012 06:32:08 PM
Starbucks,78064,Fort Bragg - Mini Mall,Licensed,7313,"Lunch, Oven-warmed Food",Wireless Hotspot,,9999,Unknown,910-436-2200,"Building 42171 Reilly Road
Fort Bragg, NC 28307
(35.1455, -78.9904)",Building 42171 Reilly Road,Building 42171 Reilly Road,,Fort Bragg,NC,28307,US,"(35.1455, -78.9904)",35.1455,-78.9904,06/22/2012 06:32:08 PM
Starbucks,9800,Cross Creek,Company Owned,7897,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,910-864-9991,"565 Cross Creek Mall, Suite 100
Fayetteville, NC 28303-7245
(35.074773, -78.962521)","565 Cross Creek Mall, Suite 100",565 Cross Creek Mall,Suite 100,Fayetteville,NC,28303-7245,US,"(35.074773, -78.962521)",35.074773,-78.962521,06/22/2012 06:32:08 PM
Starbucks,76391,Target Fayetteville T-755,Licensed,8279,,Starbucks Card Mobile,,9999,Unknown,910-860-4400,"2056 Skibo Rd
Fayetteville, NC 28314-2245
(35.055141, -78.974908)",2056 Skibo Rd,2056 Skibo Rd,,Fayetteville,NC,28314-2245,US,"(35.055141, -78.974908)",35.055141,-78.974908,06/22/2012 06:32:08 PM
Starbucks,72864,Harris Teeter-Fayetteville #25,Licensed,14032,,,,9999,Unknown,910-484-6000,"2800 Raeford Rd
Fayetteville, NC 28303-9611
(35.045708, -78.9243)",2800 Raeford Rd,2800 Raeford Rd,,Fayetteville,NC,28303-9611,US,"(35.045708, -78.9243)",35.045708,-78.9243,06/22/2012 06:32:08 PM
Starbucks,10159,Walter Reed Road,Company Owned,7433,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,910-485-1084,"1445 Walter Reed Road
Fayetteville, NC 28304-4401
(35.039023, -78.935074)",1445 Walter Reed Road,1445 Walter Reed Road,,Fayetteville,NC,28304-4401,US,"(35.039023, -78.935074)",35.039023,-78.935074,06/22/2012 06:32:08 PM
Starbucks,9465,New Bern Commons,Company Owned,8487,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-231-3271,"4421 New Bern Avenue
Raleigh, NC 27610-1443
(35.798746, -78.560782)",4421 New Bern Avenue,4421 New Bern Avenue,,Raleigh,NC,27610-1443,US,"(35.798746, -78.560782)",35.798746,-78.560782,06/22/2012 06:32:08 PM
Starbucks,10390,"Clayton, NC",Company Owned,9868,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-359-0690,"13024 US Highway 70W, Suite 103
Clayton, NC 27520-2282
(35.666005, -78.497977)","13024 US Highway 70W, Suite 103",13024 US Highway 70W,Suite 103,Clayton,NC,27520-2282,US,"(35.666005, -78.497977)",35.666005,-78.497977,06/22/2012 06:32:08 PM
Starbucks,76589,Target Knightdale T-2111,Licensed,8392,,Starbucks Card Mobile,,9999,Unknown,919-388-6100,"1000 Shoppes at Midway Dr
Knightdale, NC 27545-7313
(35.7905, -78.5024)",1000 Shoppes at Midway Dr,1000 Shoppes at Midway Dr,,Knightdale,NC,27545-7313,US,"(35.7905, -78.5024)",35.7905,-78.5024,06/22/2012 06:32:08 PM
Starbucks,15952,UNC Pembroke,Licensed,65801,,,,0,Unknown,910-775-4197,"1 University Rd
Pembroke, NC 28372-8699
(34.686154, -79.204911)",1 University Rd,1 University Rd,,Pembroke,NC,28372-8699,US,"(34.686154, -79.204911)",34.686154,-79.204911,06/22/2012 06:32:08 PM
Starbucks,14555,Wayne Memorial Dr & Hwy 70,Company Owned,10619,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,919-581-0993,"2116-A Wayne Memorial Dr
Goldsboro, NC 27534-1760
(35.396923, -77.966504)",2116-A Wayne Memorial Dr,2116-A Wayne Memorial Dr,,Goldsboro,NC,27534-1760,US,"(35.396923, -77.966504)",35.396923,-77.966504,06/22/2012 06:32:13 PM
Starbucks,9838,Goldsboro,Company Owned,10350,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,919-778-7866,"603 North Berkeley Blvd
Goldsboro, NC 27534-3443
(35.375111, -77.943958)",603 North Berkeley Blvd,603 North Berkeley Blvd,,Goldsboro,NC,27534-3443,US,"(35.375111, -77.943958)",35.375111,-77.943958,06/22/2012 06:32:13 PM
Starbucks,76570,Target Goldsboro T-964,Licensed,10150,,Starbucks Card Mobile,,9999,Unknown,919-778-2150,"1204 Sunburst Dr
Goldsboro, NC 27534-8202
(35.383091731535, -77.939741537765)",1204 Sunburst Dr,1204 Sunburst Dr,,Goldsboro,NC,27534-8202,US,"(35.383091731535, -77.939741537765)",35.383091731535,-77.939741537765,06/22/2012 06:32:13 PM
Starbucks,76707,Target Wilson T-2168,Licensed,10149,,Starbucks Card Mobile,,9999,Unknown,252-265-4500,"3401 Raleigh Rd Pkwy W
Wilson, NC 27896-8218
(35.74037, -77.965275)",3401 Raleigh Rd Pkwy W,3401 Raleigh Rd Pkwy W,,Wilson,NC,27896-8218,US,"(35.74037, -77.965275)",35.74037,-77.965275,06/22/2012 06:32:13 PM
Starbucks,13625,"Wilson, NC",Company Owned,7495,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,252-293-1018,"3401 Raleigh Rd, Suite 10 D
Wilson, NC 27896-8218
(35.741164, -77.961716)","3401 Raleigh Rd, Suite 10 D",3401 Raleigh Rd,Suite 10 D,Wilson,NC,27896-8218,US,"(35.741164, -77.961716)",35.741164,-77.961716,06/22/2012 06:32:13 PM
Starbucks,73885,Ingles-Asheville #7,Licensed,6408,,Wireless Hotspot,,9999,Unknown,828-255-8097,"29 Tunnel Rd
Asheville, NC 28805-1229
(35.595712, -82.53545)",29 Tunnel Rd,29 Tunnel Rd,,Asheville,NC,28805-1229,US,"(35.595712, -82.53545)",35.595712,-82.53545,06/22/2012 06:32:24 PM
Starbucks,8962,Stanton Square,Company Owned,12574,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,252-757-3180,"2205 W. Arlington Blvd., Unit A
Greenville, NC 27834-7529
(35.60592, -77.411932)","2205 W. Arlington Blvd., Unit A",2205 W. Arlington Blvd.,Unit A,Greenville,NC,27834-7529,US,"(35.60592, -77.411932)",35.60592,-77.411932,06/22/2012 06:32:15 PM
Starbucks,16065,Harris Teeter-Greenville NC #362,Licensed,68422,,Wireless Hotspot,,0,Unknown,252-353-4400,"3040 EVANS ST
Greenville, NC 27834
(35.57753, -77.381674)",3040 EVANS ST,3040 EVANS ST,,Greenville,NC,27834,US,"(35.57753, -77.381674)",35.57753,-77.381674,06/22/2012 06:32:15 PM
Starbucks,8582,Greenville,Company Owned,12703,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,252-353-2537,"518-B Greenville Blvd. SE
Greenville, NC 27858-6757
(35.582526, -77.373666)",518-B Greenville Blvd. SE,518-B Greenville Blvd. SE,,Greenville,NC,27858-6757,US,"(35.582526, -77.373666)",35.582526,-77.373666,06/22/2012 06:32:15 PM
Starbucks,72594,Harris Teeter-Greenville #287,Licensed,17337,,,,9999,Unknown,252-355-0125,"2020 E Firetower Rd
Greenville, NC 27858-4134
(35.560776, -77.363655)",2020 E Firetower Rd,2020 E Firetower Rd,,Greenville,NC,27858-4134,US,"(35.560776, -77.363655)",35.560776,-77.363655,06/22/2012 06:32:15 PM
Starbucks,13481,East Carolina University,Company Owned,6798,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,252-695-6435,"100 East 10th Street
Greenville, NC 27858-3301
(35.605518, -77.373838)",100 East 10th Street,100 East 10th Street,,Greenville,NC,27858-3301,US,"(35.605518, -77.373838)",35.605518,-77.373838,06/22/2012 06:32:15 PM
Starbucks,3574,East Carolina University - Wright P,Licensed,19098,,Wireless Hotspot,,0,Unknown,252-328-4855,"100 Founders Wy
Greenville, NC 27858435
(35.5767, -77.336494)",100 Founders Wy,100 Founders Wy,,Greenville,NC,27858435,US,"(35.5767, -77.336494)",35.5767,-77.336494,06/22/2012 06:32:15 PM
Starbucks,73729,Harris Teeter - New Bern #221,Licensed,18125,,Wireless Hotspot,,9999,Unknown,252-514-0060,"2019 S Glenburnie Road
New Bern, NC 28562-5228
(35.100909, -77.098161)",2019 S Glenburnie Road,2019 S Glenburnie Road,,New Bern,NC,28562-5228,US,"(35.100909, -77.098161)",35.100909,-77.098161,06/22/2012 06:32:15 PM
Starbucks,76568,Target New Bern T-1015,Licensed,17523,,Starbucks Card Mobile,,9999,Unknown,252-638-2954,"3410 Dr Martin Luther King Blvd
New Bern, NC 28562-5220
(35.101679, -77.096398)",3410 Dr Martin Luther King Blvd,3410 Dr Martin Luther King Blvd,,New Bern,NC,28562-5220,US,"(35.101679, -77.096398)",35.101679,-77.096398,06/22/2012 06:32:15 PM
Starbucks,9801,Jacksonville,Company Owned,7966,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,910-455-8720,"370 Western Boulevard
Jacksonville, NC 28546-6303
(34.766991, -77.384236)",370 Western Boulevard,370 Western Boulevard,,Jacksonville,NC,28546-6303,US,"(34.766991, -77.384236)",34.766991,-77.384236,06/22/2012 06:32:15 PM
Starbucks,11761,"Morehead City, NC",Company Owned,7457,Oven-warmed Food,Starbucks Card Mobile,Drive-Through,9999,Unknown,252-726-5758,"5186 Hwy 70, Unit A
Morehead City, NC 28557
(34.739188, -76.808545)","5186 Hwy 70, Unit A",5186 Hwy 70,Unit A,Morehead City,NC,28557,US,"(34.739188, -76.808545)",34.739188,-76.808545,06/22/2012 06:32:20 PM
Starbucks,4185,Ingles-Morganton #120,Licensed,10904,,Wireless Hotspot,,9999,Unknown,828-437-9848,"114 Carbon City Rd
Morganton, NC 28655-4226
(35.736274, -81.714403)",114 Carbon City Rd,114 Carbon City Rd,,Morganton,NC,28655-4226,US,"(35.736274, -81.714403)",35.736274,-81.714403,06/22/2012 06:32:24 PM
Starbucks,73927,Ingles-Flat Rock #177,Licensed,10473,,Wireless Hotspot,,9999,Unknown,828-692-1335,"220 Highland Lake Rd
Flat Rock, NC 28731-8568
(35.286389984995, -82.434080055025)",220 Highland Lake Rd,220 Highland Lake Rd,,Flat Rock,NC,28731-8568,US,"(35.286389984995, -82.434080055025)",35.286389984995,-82.434080055025,06/22/2012 06:32:24 PM
Starbucks,4184,Ingles-Hendersonville #179,Licensed,19312,,Wireless Hotspot,,0,Unknown,828-696-2521,"3643 Howard Gap Rd
Hendersonville, NC 28792-3164
(35.34797, -82.43028)",3643 Howard Gap Rd,3643 Howard Gap Rd,,Hendersonville,NC,28792-3164,US,"(35.34797, -82.43028)",35.34797,-82.43028,06/22/2012 06:32:24 PM
Starbucks,15941,Ingles-Black Mountain #8,Licensed,63181,,,,0,Unknown,828-669-6700,"550 HIGHWAY 9
Black Mountain, NC 28711
(35.608578, -82.317802)",550 HIGHWAY 9,550 HIGHWAY 9,,Black Mountain,NC,28711,US,"(35.608578, -82.317802)",35.608578,-82.317802,06/22/2012 06:32:24 PM
Starbucks,79298,Ingles-Fletcher #43,Licensed,14534,,Wireless Hotspot,,9999,Unknown,828-684-5916,"6000 Hendersonville Rd
Fletcher, NC 28732-9627
(35.407276, -82.513662)",6000 Hendersonville Rd,6000 Hendersonville Rd,,Fletcher,NC,28732-9627,US,"(35.407276, -82.513662)",35.407276,-82.513662,06/22/2012 06:32:24 PM
Starbucks,76409,Target Asheville T-2011,Licensed,9540,,Starbucks Card Mobile,,9999,Unknown,828-681-0341,"15 McKenna Rd
Arden, NC 28704-9201
(35.4607, -82.5322)",15 McKenna Rd,15 McKenna Rd,,Arden,NC,28704-9201,US,"(35.4607, -82.5322)",35.4607,-82.5322,06/22/2012 06:32:24 PM
